QUOTE_READTIME,VIX,VVIX,T5YIE,T10YIE,DFII10,OVX,WLEMUINDXD,INFECTDISEMVTRACKD,USEPUINDXD,DFF,GSCPI,BAMLH0A0HYM2,CPIAUCSL_PC1,ICSA,SPCBDMI,SPX_Vol,STLFSI3,USD_Index,USD_EUR,USD_RUB
2018-10-30,23.35,106.080002,1.91,2.05,1.07,29.9,25.24,0.0,51.28,2.2,0.48,3.89,2.52852,225000.0,560.02,1957179,-0.5937,97.010002,1.137618,65.7789
2018-10-31,21.23,102.900002,1.9,2.05,1.1,30.120001,54.95,0.0,79.07,2.2,0.54,3.81,2.52852,225000.0,566.27,1834572,-0.5937,97.129997,1.134636,65.472
2018-11-01,19.34,99.57,1.88,2.02,1.12,31.540001,47.78,0.35,84.17,2.2,0.54,3.81,2.17281,225000.0,567.61,1308317,-0.5937,96.279999,1.13167,65.714798
2018-11-02,19.51,102.379997,1.91,2.06,1.16,32.209999,35.14,0.0,82.99,2.19,0.54,3.72,2.17281,225000.0,575.88,1500175,-0.6588,96.540001,1.140329,65.651199
2018-11-05,19.96,101.830002,1.91,2.06,1.14,32.68,79.17,1.33,90.47,2.2,0.54,3.72,2.17281,227000.0,589.77,1312346,-0.6588,96.349998,1.139757,66.0616
2018-11-06,19.91,102.480003,1.92,2.07,1.15,34.150002,55.86,0.0,148.95,2.2,0.54,3.68,2.17281,227000.0,602.16,1183873,-0.6588,96.32,1.141292,66.0299
2018-11-07,16.36,95.75,1.93,2.07,1.15,33.049999,53.53,0.35,61.17,2.2,0.54,3.6,2.17281,227000.0,608.47,2134399,-0.6588,96.0,1.143851,66.013
2018-11-08,16.72,95.400002,1.92,2.07,1.17,32.23,141.71,0.0,51.63,2.2,0.54,3.57,2.17281,227000.0,597.19,1306811,-0.6588,96.639999,1.143406,66.157501
2018-11-09,17.36,100.550003,1.9,2.04,1.15,35.099998,21.53,0.0,41.01,2.19,0.54,3.71,2.17281,227000.0,586.92,1546093,-0.9773,96.910004,1.136842,66.868301
2018-11-12,20.45,107.769997,,,,40.139999,12.35,0.0,42.33,2.19,0.54,3.71,2.17281,228000.0,586.8,1516077,-0.9773,97.540001,1.132503,67.853401
2018-11-13,20.02,105.32,1.88,2.02,1.12,55.709999,71.71,0.0,64.87,2.2,0.54,3.89,2.17281,228000.0,581.3,1547689,-0.9773,97.300003,1.123343,67.818802
2018-11-14,21.25,111.419998,1.85,2.0,1.12,47.07,32.18,0.75,53.94,2.2,0.54,3.99,2.17281,228000.0,499.59,1639800,-0.9773,96.800003,1.131119,67.938599
2018-11-15,19.98,107.379997,1.85,2.0,1.11,43.869999,12.56,0.0,55.04,2.2,0.54,4.11,2.17281,228000.0,500.41,1814215,-0.9773,96.93,1.131183,67.058098
2018-11-16,18.14,101.93,1.88,2.02,1.06,40.560001,7.27,0.0,30.47,2.2,0.54,4.18,2.17281,228000.0,499.46,1609064,-0.4208,96.470001,1.13249,65.872002
2018-11-19,20.1,107.129997,1.85,1.99,1.07,43.450001,11.72,1.68,10.92,2.2,0.54,4.25,2.17281,234000.0,443.46,1460083,-0.4208,96.190002,1.141396,65.990196
2018-11-20,22.48,107.610001,1.82,1.97,1.09,56.560001,42.68,0.0,29.26,2.2,0.54,4.33,2.17281,234000.0,389.38,1911482,-0.4208,96.809998,1.145502,65.557602
2018-11-21,20.8,100.269997,1.81,1.97,1.09,51.790001,71.23,0.0,46.86,2.2,0.54,4.24,2.17281,234000.0,399.68,1537092,-0.4208,96.709999,1.137242,66.050598
2018-11-23,21.52,99.290001,1.77,1.96,1.09,65.169998,9.06,0.53,24.17,2.2,0.54,4.29,2.17281,234000.0,374.9,1022624,-0.4003,96.919998,1.140316,65.597298
2018-11-26,18.9,92.169998,1.78,1.96,1.11,57.869999,71.71,0.0,168.44,2.2,0.54,4.26,2.17281,244000.0,326.06,1881584,-0.4003,97.07,1.133735,66.506599
2018-11-27,19.02,91.540001,1.73,1.91,1.15,54.639999,122.19,0.51,93.08,2.2,0.54,4.31,2.17281,244000.0,329.47,1327305,-0.4003,97.370003,1.133337,67.0896
2018-11-28,18.49,93.550003,1.74,1.94,1.12,53.990002,25.85,0.38,100.92,2.2,0.54,4.25,2.17281,244000.0,381.9,1762974,-0.4003,96.790001,1.12988,67.017303
2018-11-29,18.79,93.360001,1.79,1.98,1.05,53.959999,52.0,0.38,183.21,2.2,0.54,4.22,2.17281,244000.0,367.03,1434828,-0.4003,96.779999,1.136855,66.917503
2018-11-30,18.07,93.589996,1.77,1.97,1.04,56.040001,59.69,0.44,136.43,2.2,0.45,4.29,2.17281,244000.0,348.57,1884642,-0.6589,97.269997,1.139277,66.069702
2018-12-03,16.44,85.870003,1.76,1.96,1.02,49.610001,218.99,0.0,158.49,2.19,0.45,4.2,1.91522,240000.0,335.22,1537534,-0.6589,97.040001,1.134224,66.706299
2018-12-04,20.74,96.57,1.74,1.94,0.97,49.84,60.86,0.0,109.29,2.2,0.45,4.29,1.91522,240000.0,337.32,2202315,-0.6589,96.970001,1.135486,66.552101
2018-12-06,21.19,93.849998,1.69,1.9,0.97,50.130001,75.46,0.37,110.19,2.2,0.45,4.5,1.91522,240000.0,310.56,2071576,-0.6589,96.809998,1.134906,66.488197
2018-12-07,23.23,96.489998,1.68,1.89,0.96,41.830002,136.77,0.0,101.45,2.19,0.45,4.5,1.91522,240000.0,284.87,2112717,-0.2729,96.510002,1.137475,66.812302
2018-12-10,22.64,91.779999,1.65,1.86,0.99,45.060001,31.1,0.0,71.08,2.2,0.45,4.56,1.91522,209000.0,290.27,2274469,-0.2729,97.220001,1.140095,66.325897
2018-12-11,21.76,89.769997,1.62,1.83,1.06,41.459999,60.2,1.01,88.44,2.19,0.45,4.48,1.91522,209000.0,284.5,1450761,-0.2729,97.389999,1.135654,66.6539
2018-12-12,21.46,91.410004,1.62,1.83,1.08,39.900002,44.39,0.0,57.97,2.19,0.45,4.4,1.91522,209000.0,293.49,1765450,-0.2729,97.040001,1.132311,66.366203
2018-12-13,20.65,93.0,1.62,1.83,1.08,39.25,43.84,0.0,121.67,2.19,0.45,4.39,1.91522,209000.0,275.97,1286380,-0.2729,97.059998,1.137346,66.377403
2018-12-14,21.63,96.449997,1.6,1.82,1.07,42.380001,37.87,0.0,86.56,2.19,0.45,4.46,1.91522,209000.0,268.73,1881054,-0.2544,97.440002,1.136364,66.315903
2018-12-17,24.52,101.550003,1.58,1.81,1.05,46.59,81.3,0.68,101.75,2.2,0.45,4.58,1.91522,219000.0,307.1,2150050,-0.2544,97.099998,1.130595,66.640701
2018-12-18,25.58,103.639999,1.58,1.81,1.01,53.349998,78.69,0.51,103.24,2.2,0.45,4.72,1.91522,219000.0,304.33,1999883,-0.2544,97.139999,1.134984,66.637398
2018-12-19,25.58,105.050003,1.56,1.8,0.97,50.860001,127.54,0.0,114.17,2.2,0.45,4.84,1.91522,219000.0,326.95,2623147,-0.2544,97.040001,1.13754,67.395203
2018-12-20,28.38,109.650002,1.53,1.76,1.03,52.889999,104.2,0.38,79.38,2.4,0.45,5.11,1.91522,219000.0,343.92,2933946,-0.2544,96.279999,1.138952,67.412003
2018-12-21,30.11,106.610001,1.55,1.77,1.02,51.759998,124.22,0.0,144.91,2.4,0.45,5.22,1.91522,219000.0,335.58,2570781,0.0911,96.959999,1.145685,68.247498
2018-12-24,36.07,111.879997,1.52,1.75,0.99,56.73,217.14,0.0,141.79,2.4,0.45,5.35,1.91522,230000.0,368.36,1869449,0.0911,96.550003,1.137281,68.720802
2018-12-26,30.41,97.32,1.57,1.77,1.04,54.07,308.66,0.0,198.19,2.4,0.45,5.37,1.91522,230000.0,342.59,2321214,0.0911,97.050003,1.141553,68.720398
2018-12-27,29.96,95.889999,1.53,1.74,1.03,57.16,175.0,0.0,161.1,2.4,0.45,5.38,1.91522,230000.0,320.68,2001835,0.0911,96.480003,1.136131,68.647903
2018-12-28,28.34,91.239998,1.52,1.73,0.99,53.110001,282.74,0.5,156.65,2.4,0.45,5.3,1.91522,230000.0,356.74,1832572,0.2221,96.389999,1.143105,69.557198
2018-12-31,25.42,87.110001,1.51,1.71,0.98,51.869999,154.52,1.65,149.82,2.4,0.46,5.33,1.91522,237000.0,335.42,1629823,0.2221,96.169998,1.143995,69.521202
2019-01-02,23.22,81.660004,1.49,1.7,0.96,54.720001,168.81,0.0,146.97,2.4,0.46,5.35,1.49833,237000.0,361.43,1908353,0.2221,96.82,1.146171,68.892502
2019-01-03,25.45,83.800003,1.49,1.68,0.88,53.57,265.43,0.4,212.58,2.4,0.46,5.44,1.49833,237000.0,351.42,1529161,0.2221,96.309998,1.131811,69.025803
2019-01-04,21.38,84.440002,1.58,1.76,0.91,51.52,157.68,0.46,153.15,2.4,0.46,5.05,1.49833,237000.0,352.93,1876840,-0.0787,96.190002,1.139108,68.8591
2019-01-07,21.4,82.739998,1.61,1.78,0.92,50.419998,153.69,0.0,148.61,2.4,0.46,4.83,1.49833,222000.0,368.34,1230169,-0.0787,95.709999,1.141044,67.566002
2019-01-08,20.47,82.410004,1.66,1.82,0.91,46.080002,185.62,1.55,259.25,2.4,0.46,4.65,1.49833,222000.0,368.36,1472414,-0.0787,95.900002,1.147974,66.748299
2019-01-09,19.98,86.620003,1.68,1.83,0.91,44.360001,109.68,5.67,120.42,2.4,0.46,4.52,1.49833,222000.0,368.94,1389464,-0.0787,95.220001,1.145607,66.886497
2019-01-10,19.5,86.349998,1.65,1.81,0.93,42.990002,136.76,0.0,148.84,2.4,0.46,4.54,1.49833,222000.0,328.67,1386019,-0.0787,95.540001,1.155495,66.652702
2019-01-11,18.19,83.849998,1.66,1.83,0.88,40.990002,124.88,0.43,170.68,2.4,0.46,4.55,1.49833,222000.0,329.59,1633653,-0.6163,95.669998,1.151013,66.867203
2019-01-14,19.07,83.010002,1.64,1.81,0.9,40.810001,90.3,0.0,223.58,2.4,0.46,4.6,1.49833,211000.0,331.58,990409,-0.6163,95.589996,1.146014,66.852203
2019-01-15,18.6,81.389999,1.63,1.81,0.91,39.75,85.64,0.0,104.39,2.4,0.46,4.55,1.49833,211000.0,319.2,1492248,-0.6163,95.970001,1.147289,66.985397
2019-01-16,19.04,83.339996,1.64,1.82,0.91,38.77,492.31,0.0,173.46,2.4,0.46,4.44,1.49833,211000.0,323.73,1611362,-0.6163,96.059998,1.141683,67.013496
2019-01-17,18.06,82.790001,1.64,1.79,0.96,37.029999,139.37,0.0,168.92,2.4,0.46,4.4,1.49833,211000.0,327.17,1281654,-0.6163,96.07,1.139809,66.316002
2019-01-18,17.8,82.489998,1.67,1.83,0.96,35.630001,217.37,0.88,154.17,2.4,0.46,4.27,1.49833,211000.0,323.98,2031192,-0.496,96.339996,1.139264,66.346703
2019-01-22,20.8,93.809998,1.63,1.79,0.95,38.259998,159.42,0.0,107.95,2.4,0.46,4.41,1.49833,205000.0,323.81,1401680,-0.496,96.300003,1.136932,66.363503
2019-01-23,19.52,88.449997,1.64,1.8,0.96,37.689999,180.21,0.38,88.26,2.4,0.46,4.39,1.49833,205000.0,318.55,1047916,-0.496,96.120003,1.136402,66.476196
2019-01-24,18.89,84.889999,1.62,1.77,0.95,36.75,97.13,0.0,106.06,2.4,0.46,4.45,1.49833,205000.0,321.82,805650,-0.496,96.599998,1.138822,66.037102
2019-01-25,17.42,83.379997,1.64,1.79,0.97,35.209999,119.4,0.0,105.17,2.4,0.46,4.34,1.49833,205000.0,319.29,1204877,-0.3901,95.790001,1.13135,65.7304
2019-01-28,18.87,86.440002,1.62,1.78,0.97,37.610001,45.53,0.0,73.71,2.4,0.46,4.41,1.49833,227000.0,300.41,1099603,-0.3901,95.75,1.141305,65.7463
2019-01-29,19.13,86.839996,1.62,1.78,0.94,37.130001,86.39,0.51,62.53,2.4,0.46,4.4,1.49833,227000.0,299.35,675601,-0.3901,95.82,1.143001,66.209801
2019-01-30,17.66,82.389999,1.68,1.84,0.86,35.59,76.42,0.75,123.71,2.4,0.46,4.36,1.49833,227000.0,306.79,1252791,-0.3901,95.339996,1.143537,65.963303
2019-01-31,16.57,79.239998,1.7,1.85,0.78,34.970001,142.96,0.38,126.24,2.4,0.54,4.37,1.49833,227000.0,303.99,1448797,-0.3901,95.580002,1.148765,65.414398
2019-02-01,16.14,80.0,1.72,1.88,0.82,33.400002,88.78,0.0,95.81,2.4,0.54,4.29,1.48172,227000.0,306.21,1576455,-0.3379,95.580002,1.144951,65.363297
2019-02-04,15.73,77.360001,1.72,1.87,0.86,33.700001,118.31,0.0,216.31,2.4,0.54,4.25,1.48172,220000.0,303.9,932685,-0.3379,95.849998,1.145528,65.451797
2019-02-05,15.57,80.620003,1.72,1.87,0.84,34.57,102.39,0.0,87.75,2.4,0.54,4.15,1.48172,220000.0,303.74,1113469,-0.3379,96.099998,1.143628,65.541298
2019-02-06,15.38,84.989998,1.71,1.86,0.84,33.02,153.76,0.0,145.25,2.4,0.54,4.13,1.48172,220000.0,297.16,1216308,-0.3379,96.419998,1.140993,65.607101
2019-02-07,16.37,85.010002,1.69,1.84,0.81,34.34,18.94,0.0,93.79,2.4,0.54,4.29,1.48172,220000.0,297.78,1347080,-0.3379,96.510002,1.136596,65.777496
2019-02-08,15.72,82.699997,1.69,1.82,0.81,32.560001,7.47,0.0,76.81,2.4,0.54,4.32,1.48172,220000.0,325.48,1202744,-0.4519,96.639999,1.133877,65.8937
2019-02-11,15.97,82.769997,1.69,1.82,0.83,33.34,66.98,0.0,59.53,2.4,0.54,4.28,1.48172,213000.0,324.24,1002005,-0.4519,97.059998,1.132426,65.400299
2019-02-12,15.43,81.629997,1.71,1.83,0.85,32.689999,25.83,0.0,45.91,2.4,0.54,4.17,1.48172,213000.0,326.82,1056382,-0.4519,96.709999,1.127904,65.770302
2019-02-13,15.65,80.269997,1.76,1.86,0.85,32.259998,19.28,0.0,93.01,2.4,0.54,4.12,1.48172,213000.0,321.56,1488157,-0.4519,97.129997,1.133466,65.830101
2019-02-14,16.22,81.639999,1.74,1.85,0.81,32.099998,6.3,0.37,35.99,2.4,0.54,4.17,1.48172,213000.0,321.08,1314426,-0.4519,96.980003,1.126494,66.5158
2019-02-15,14.91,80.449997,1.75,1.86,0.8,29.459999,29.16,0.43,55.54,2.4,0.54,4.12,1.48172,213000.0,321.72,1267317,-0.491,96.919998,1.129535,66.622902
2019-02-19,14.88,78.639999,1.76,1.87,0.78,31.0,26.18,0.0,79.79,2.4,0.54,4.11,1.48172,199000.0,362.96,921948,-0.491,96.519997,1.131196,66.202698
2019-02-20,14.02,75.589996,1.79,1.89,0.76,30.76,31.77,0.0,65.36,2.4,0.54,4.08,1.48172,199000.0,364.44,921304,-0.491,96.449997,1.134301,65.765701
2019-02-21,14.46,76.639999,1.8,1.91,0.78,30.16,62.04,0.0,87.44,2.4,0.54,4.04,1.48172,199000.0,357.42,1179831,-0.491,96.610001,1.134636,65.629898
2019-02-22,13.51,74.980003,1.82,1.91,0.74,29.85,29.54,0.0,115.34,2.4,0.54,4.05,1.48172,199000.0,363.1,1162690,-0.5893,96.510002,1.134301,65.649902
2019-02-25,14.85,79.349998,1.82,1.92,0.75,32.689999,23.22,0.0,84.03,2.4,0.54,4.0,1.48172,204000.0,350.23,1155162,-0.5893,96.410004,1.134224,65.404503
2019-02-26,15.17,80.529999,1.82,1.92,0.72,31.57,42.85,0.0,68.54,2.4,0.54,4.01,1.48172,204000.0,347.03,1098698,-0.5893,96.0,1.136751,65.567902
2019-02-27,14.7,80.370003,1.84,1.93,0.76,31.01,66.43,0.0,128.81,2.4,0.54,3.94,1.48172,204000.0,337.98,883751,-0.5893,96.150002,1.139315,65.648102
2019-02-28,14.7,80.0,1.84,1.95,0.78,30.27,62.04,0.0,125.24,2.4,0.13,3.92,1.48172,204000.0,347.95,1125817,-0.5893,96.160004,1.138019,65.7258
2019-03-01,13.57,79.269997,1.85,1.96,0.8,30.309999,50.88,0.0,110.76,2.4,0.13,3.86,1.87995,204000.0,352.26,1211480,-0.6134,96.529999,1.137346,65.8256
2019-03-04,14.63,82.339996,1.84,1.94,0.78,30.200001,23.3,0.0,71.01,2.4,0.13,3.9,1.87995,200000.0,336.15,1422585,-0.6134,96.68,1.137592,65.824699
2019-03-05,14.74,82.459999,1.83,1.93,0.79,29.790001,8.86,1.56,138.38,2.4,0.13,3.91,1.87995,200000.0,352.94,946492,-0.6134,96.849998,1.133735,65.659103
2019-03-06,15.74,86.099998,1.81,1.91,0.78,29.690001,6.45,0.0,78.64,2.4,0.13,3.98,1.87995,200000.0,354.17,1091714,-0.6134,96.870003,1.13071,65.789398
2019-03-07,16.59,88.699997,1.8,1.9,0.74,30.43,37.71,0.0,138.86,2.4,0.13,4.1,1.87995,200000.0,358.0,1407470,-0.6134,97.669998,1.131401,65.924103
2019-03-08,16.05,87.239998,1.8,1.9,0.72,29.77,66.65,0.0,81.81,2.4,0.13,4.18,1.87995,200000.0,359.56,1542360,-0.4335,97.370003,1.119833,66.253899
2019-03-11,14.33,81.230003,1.82,1.91,0.73,29.18,21.72,0.0,161.35,2.4,0.13,4.12,1.87995,201000.0,353.46,1215273,-0.4335,97.220001,1.123242,66.349701
2019-03-12,13.77,83.059998,1.81,1.9,0.71,28.559999,26.23,0.0,93.23,2.4,0.13,4.08,1.87995,201000.0,356.8,1079835,-0.4335,96.940002,1.125923,65.8311
2019-03-13,13.41,82.760002,1.84,1.92,0.69,28.129999,12.95,0.0,81.38,2.4,0.13,3.99,1.87995,201000.0,356.82,1633749,-0.4335,96.550003,1.128745,65.583504
2019-03-14,13.5,82.559998,1.85,1.94,0.69,27.219999,30.81,1.08,56.33,2.4,0.13,3.95,1.87995,201000.0,357.27,1156541,-0.4335,96.790001,1.133106,65.3377
2019-03-15,12.88,82.940002,1.86,1.94,0.65,26.27,53.12,0.44,66.48,2.4,0.13,3.95,1.87995,201000.0,364.83,1497325,-0.5085,96.599998,1.130838,65.4431
2019-03-18,13.1,85.519997,1.88,1.96,0.64,26.48,47.71,0.7,77.23,2.4,0.13,3.95,1.87995,182000.0,368.86,1189424,-0.5085,96.519997,1.131977,64.795799
2019-03-19,13.56,87.360001,1.85,1.95,0.66,28.440001,52.19,0.51,82.83,2.4,0.13,3.91,1.87995,182000.0,371.95,1348486,-0.5085,96.379997,1.13362,64.330597
2019-03-20,13.91,86.629997,1.88,1.96,0.58,27.209999,49.81,0.36,75.89,2.41,0.13,3.97,1.87995,182000.0,373.16,1207138,-0.5085,95.760002,1.135486,64.3302
2019-03-21,13.63,83.889999,1.86,1.96,0.58,27.139999,19.41,0.38,91.17,2.41,0.13,3.92,1.87995,182000.0,367.36,938363,-0.5085,96.5,1.142792,63.800701
2019-03-22,16.48,98.5,1.8,1.9,0.54,27.780001,30.41,0.45,83.99,2.41,0.13,4.03,1.87995,182000.0,370.82,1511752,-0.5162,96.650002,1.137501,63.793999
2019-03-25,16.33,97.199997,1.77,1.88,0.55,29.32,36.37,0.0,69.27,2.4,0.13,4.13,1.87995,184000.0,362.48,1079157,-0.5162,96.57,1.129586,64.501297
2019-03-26,14.68,89.849998,1.75,1.86,0.55,27.92,24.66,1.45,78.28,2.4,0.13,4.09,1.87995,184000.0,363.81,955503,-0.5162,96.739998,1.13158,64.019501
2019-03-27,15.15,91.339996,1.74,1.84,0.55,28.110001,32.01,0.0,92.66,2.41,0.13,4.09,1.87995,184000.0,376.54,1078170,-0.5162,96.769997,1.127485,64.3069
2019-03-28,14.43,87.949997,1.72,1.83,0.56,28.52,109.02,0.38,53.74,2.41,0.13,4.08,1.87995,184000.0,376.57,913643,-0.5162,97.199997,1.125176,64.815598
2019-03-29,13.71,85.82,1.78,1.88,0.53,26.75,52.4,0.0,91.25,2.43,0.13,3.99,1.87995,184000.0,383.37,1227661,-0.1514,97.279999,1.123002,64.908699
2019-04-01,13.4,84.93,1.82,1.9,0.59,26.23,88.02,0.0,117.34,2.41,0.2,3.94,2.00563,173000.0,388.01,1387690,-0.1514,97.25,1.122385,65.602203
2019-04-02,13.36,83.279999,1.81,1.9,0.58,26.280001,203.52,0.0,130.56,2.41,0.2,3.95,2.00563,173000.0,444.85,926033,-0.1514,97.360001,1.120574,65.211098
2019-04-03,13.74,84.230003,1.81,1.91,0.61,25.57,43.03,0.0,81.95,2.41,0.2,3.9,2.00563,173000.0,489.91,1454927,-0.1514,97.089996,1.120385,65.316597
2019-04-04,13.58,82.150002,1.81,1.9,0.61,25.219999,50.15,0.0,82.78,2.41,0.2,3.9,2.00563,173000.0,449.02,892942,-0.1514,97.309998,1.124695,65.1828
2019-04-05,12.82,79.099998,1.79,1.9,0.6,24.0,47.02,1.65,50.15,2.41,0.2,3.86,2.00563,173000.0,473.15,1161272,-0.6619,97.400002,1.122586,65.392899
2019-04-08,13.18,81.860001,1.81,1.91,0.61,24.33,13.86,1.62,58.07,2.41,0.2,3.84,2.00563,173000.0,488.05,954771,-0.6619,97.050003,1.121957,65.363403
2019-04-09,14.28,88.139999,1.8,1.91,0.6,24.66,10.53,0.0,60.19,2.41,0.2,3.86,2.00563,173000.0,487.53,1052623,-0.6619,97.010002,1.125644,64.874199
2019-04-10,13.3,89.489998,1.83,1.94,0.54,24.68,25.7,0.0,71.78,2.41,0.2,3.86,2.00563,173000.0,503.28,788829,-0.6619,96.949997,1.126697,64.862503
2019-04-11,13.02,88.059998,1.82,1.94,0.57,25.700001,8.43,0.49,54.57,2.41,0.2,3.79,2.00563,173000.0,464.39,661006,-0.6619,97.18,1.12765,64.239197
2019-04-12,12.01,84.980003,1.86,1.95,0.61,25.700001,9.47,0.0,75.79,2.41,0.2,3.68,2.00563,173000.0,463.93,1178276,-0.5989,96.970001,1.126075,64.568703
2019-04-15,12.32,84.169998,1.85,1.94,0.61,25.51,71.49,0.0,76.25,2.41,0.2,3.68,2.00563,183000.0,457.9,1033367,-0.5989,96.940002,1.130506,64.347603
2019-04-16,12.18,83.580002,1.86,1.96,0.64,25.57,10.89,0.0,58.1,2.41,0.2,3.64,2.00563,183000.0,475.48,979510,-0.5989,97.040001,1.130493,64.308701
2019-04-17,12.6,85.550003,1.84,1.94,0.65,25.190001,8.74,0.0,63.24,2.42,0.2,3.67,2.00563,183000.0,478.35,1645948,-0.5989,97.010002,1.128503,64.016998
2019-04-18,12.09,84.410004,1.86,1.95,0.62,24.450001,33.23,0.49,56.96,2.43,0.2,3.73,2.00563,183000.0,487.24,1272593,-0.5989,97.470001,1.129714,63.854401
2019-04-22,12.42,83.269997,1.87,1.95,0.64,26.07,44.26,1.73,78.68,2.44,0.2,3.73,2.00563,200000.0,488.62,1043719,-0.7249,97.279999,1.124455,63.988098
2019-04-23,12.28,81.43,1.87,1.95,0.62,26.559999,21.36,0.63,56.96,2.44,0.2,3.72,2.00563,200000.0,497.94,1214605,-0.7249,97.57,1.125898,63.7845
2019-04-24,13.14,85.169998,1.87,1.96,0.57,25.280001,63.16,0.0,60.14,2.44,0.2,3.73,2.00563,200000.0,476.37,1072274,-0.7249,98.099998,1.122435,63.669701
2019-04-25,13.25,86.940002,1.86,1.98,0.56,25.57,40.07,0.0,76.31,2.44,0.2,3.75,2.00563,200000.0,482.5,947150,-0.7249,98.199997,1.115349,64.3871
2019-04-26,12.73,84.089996,1.86,1.97,0.54,31.24,18.76,0.0,67.89,2.44,0.2,3.76,2.00563,200000.0,452.5,1064394,-0.5213,98.010002,1.113685,64.609398
2019-04-29,13.11,86.080002,1.86,1.96,0.58,29.040001,28.45,0.83,97.53,2.45,0.2,3.73,2.00563,210000.0,454.38,1216336,-0.5213,97.860001,1.115026,64.6315
2019-04-30,13.12,88.559998,1.85,1.95,0.56,29.309999,31.23,1.83,75.34,2.45,0.03,3.73,2.00563,210000.0,465.75,1241584,-0.5213,97.480003,1.118518,64.431801
2019-05-01,14.8,95.75,1.83,1.93,0.59,29.41,82.22,0.48,112.75,2.45,0.03,3.71,1.81275,210000.0,470.25,1322899,-0.5213,97.690002,1.121604,64.5588
2019-05-02,14.42,93.019997,1.78,1.89,0.66,30.49,17.62,0.0,30.2,2.41,0.03,3.74,1.81275,210000.0,476.32,1323115,-0.5213,97.830002,1.120084,64.724098
2019-05-03,12.87,86.230003,1.8,1.91,0.63,29.879999,47.29,0.55,57.65,2.4,0.03,3.72,1.81275,210000.0,500.16,1248115,-0.5596,97.519997,1.117356,65.365997
2019-05-06,15.44,94.849998,1.81,1.91,0.6,30.91,173.8,0.85,93.78,2.4,0.03,3.82,1.81275,214000.0,501.38,1469977,-0.5596,97.519997,1.118581,65.326897
2019-05-07,19.32,111.540001,1.76,1.87,0.58,34.07,135.4,0.61,111.09,2.4,0.03,3.89,1.81275,214000.0,504.02,1830605,-0.5596,97.629997,1.120185,65.279198
2019-05-08,19.4,106.480003,1.75,1.87,0.62,32.23,155.19,0.0,101.81,2.39,0.03,3.87,1.81275,214000.0,503.35,1318994,-0.5596,97.620003,1.119107,65.366798
2019-05-09,19.1,102.919998,1.73,1.85,0.6,32.48,79.69,0.0,67.46,2.38,0.03,3.99,1.81275,214000.0,507.74,1699488,-0.5596,97.370003,1.119833,65.024498
2019-05-10,16.04,96.010002,1.75,1.88,0.59,32.799999,75.69,0.0,108.12,2.38,0.03,4.01,1.81275,214000.0,530.0,1804397,-0.208,97.330002,1.122208,65.202003
2019-05-13,20.55,105.599998,1.73,1.85,0.55,34.599998,146.16,0.0,94.65,2.38,0.03,4.2,1.81275,210000.0,639.23,1824098,-0.208,97.32,1.123646,65.143799
2019-05-14,18.06,97.260002,1.75,1.86,0.56,32.130001,171.61,0.0,126.65,2.38,0.03,4.13,1.81275,210000.0,641.64,1320466,-0.208,97.529999,1.123255,65.289398
2019-05-15,16.44,94.529999,1.74,1.83,0.54,29.26,164.98,0.0,132.3,2.4,0.03,4.17,1.81275,210000.0,695.22,1235690,-0.208,97.57,1.120448,64.858597
2019-05-16,15.29,94.230003,1.75,1.84,0.56,29.42,72.19,0.94,94.72,2.39,0.03,4.06,1.81275,210000.0,680.24,1506252,-0.208,97.839996,1.120724,64.644402
2019-05-17,15.96,99.120003,1.71,1.81,0.58,29.440001,77.38,1.13,117.89,2.39,0.03,4.07,1.81275,210000.0,614.72,1412629,-0.1326,98.0,1.117356,64.627296
2019-05-20,16.31,96.830002,1.71,1.81,0.6,27.629999,73.41,1.72,95.08,2.39,0.03,4.06,1.81275,213000.0,670.15,979503,-0.1326,97.93,1.116532,64.683899
2019-05-21,14.95,92.379997,1.72,1.83,0.6,26.93,32.29,0.0,73.8,2.39,0.03,3.99,1.81275,213000.0,690.28,903210,-0.1326,98.059998,1.116857,64.461098
2019-05-22,14.75,89.300003,1.68,1.79,0.6,28.190001,34.9,0.0,69.8,2.38,0.03,4.03,1.81275,213000.0,680.81,1129678,-0.1326,98.110001,1.116857,64.461098
2019-05-23,16.92,94.980003,1.62,1.73,0.58,33.790001,8.88,2.08,71.04,2.38,0.03,4.22,1.81275,213000.0,661.4,1475040,-0.1326,97.849998,1.115548,64.345596
2019-05-24,15.85,90.190002,1.62,1.76,0.56,33.189999,59.79,0.58,144.24,2.38,0.03,4.16,1.81275,213000.0,689.7,1094276,-0.2595,97.610001,1.118456,64.826599
2019-05-28,17.5,95.080002,1.58,1.73,0.53,34.360001,12.16,0.71,69.48,2.39,0.03,4.19,1.81275,222000.0,749.37,1202719,-0.2595,97.959999,1.119382,64.340797
2019-05-29,17.9,93.830002,1.59,1.75,0.5,36.43,18.25,0.0,55.62,2.39,0.03,4.36,1.81275,222000.0,754.35,2027110,-0.2595,98.139999,1.117069,64.633797
2019-05-30,17.3,92.779999,1.59,1.74,0.48,39.619999,17.79,2.09,50.84,2.39,0.03,4.33,1.81275,222000.0,741.93,1204895,-0.2595,98.139999,1.113735,64.920799
