QUOTE_READTIME,VIX
2017-03-28 15:00:00,11.57
2017-03-28 15:30:00,11.52
2017-03-28 16:00:00,11.47
2017-03-29 09:30:00,11.55
2017-03-29 10:00:00,11.45
2017-03-29 10:30:00,11.2
2017-03-29 11:00:00,11.22
2017-03-29 11:30:00,11.28
2017-03-29 12:00:00,11.31
2017-03-29 12:30:00,11.2
2017-03-29 13:00:00,11.29
2017-03-29 13:30:00,11.21
2017-03-29 14:00:00,11.23
2017-03-29 14:30:00,11.08
2017-03-29 15:00:00,11.14
2017-03-29 15:30:00,11.26
2017-03-29 16:00:00,11.4
2017-03-30 09:30:00,11.45
2017-03-30 10:00:00,11.37
2017-03-30 10:30:00,11.24
2017-03-30 11:00:00,11.26
2017-03-30 11:30:00,11.35
2017-03-30 12:00:00,11.54
2017-03-30 12:30:00,11.47
2017-03-30 13:00:00,11.52
2017-03-30 13:30:00,11.43
2017-03-30 14:00:00,11.46
2017-03-30 14:30:00,11.38
2017-03-30 15:00:00,11.44
2017-03-30 15:30:00,11.42
2017-03-30 16:00:00,11.58
2017-03-31 09:30:00,11.6
2017-03-31 10:00:00,11.78
2017-03-31 10:30:00,12.1
2017-03-31 11:00:00,12.17
2017-03-31 11:30:00,12.0
2017-03-31 12:00:00,12.22
2017-03-31 12:30:00,12.3
2017-03-31 13:00:00,12.33
2017-03-31 13:30:00,12.2
2017-03-31 14:00:00,12.33
2017-03-31 14:30:00,12.45
2017-03-31 15:00:00,12.37
2017-03-31 15:30:00,12.24
2017-03-31 16:00:00,12.25
2017-04-03 09:30:00,12.65
2017-04-03 10:00:00,12.72
2017-04-03 10:30:00,12.79
2017-04-03 11:00:00,13.2
2017-04-03 11:30:00,13.17
2017-04-03 12:00:00,13.35
2017-04-03 12:30:00,12.92
2017-04-03 13:00:00,12.93
2017-04-03 13:30:00,12.99
2017-04-03 14:00:00,13.01
2017-04-03 14:30:00,12.97
2017-04-03 15:00:00,12.74
2017-04-03 15:30:00,12.48
2017-04-03 16:00:00,12.36
2017-04-04 09:30:00,12.91
2017-04-04 10:00:00,12.6
2017-04-04 10:30:00,12.54
2017-04-04 11:00:00,12.6
2017-04-04 11:30:00,12.32
2017-04-04 12:00:00,12.26
2017-04-04 12:30:00,12.2
2017-04-04 13:00:00,12.2
2017-04-04 13:30:00,12.13
2017-04-04 14:00:00,12.09
2017-04-04 14:30:00,11.95
2017-04-04 15:00:00,12.04
2017-04-04 15:30:00,12.05
2017-04-04 16:00:00,11.85
2017-04-05 09:30:00,11.44
2017-04-05 10:00:00,11.35
2017-04-05 10:30:00,11.21
2017-04-05 11:00:00,11.17
2017-04-05 11:30:00,11.35
2017-04-05 12:00:00,11.24
2017-04-05 12:30:00,11.08
2017-04-05 13:00:00,11.09
2017-04-05 13:30:00,11.04
2017-04-05 14:00:00,11.01
2017-04-05 14:30:00,11.14
2017-04-05 15:00:00,11.53
2017-04-05 15:30:00,12.15
2017-04-05 16:00:00,12.51
2017-04-06 09:30:00,12.42
2017-04-06 10:00:00,12.28
2017-04-06 10:30:00,12.0
2017-04-06 11:00:00,12.27
2017-04-06 11:30:00,12.0
2017-04-06 12:00:00,12.02
2017-04-06 12:30:00,12.03
2017-04-06 13:00:00,12.06
2017-04-06 13:30:00,11.81
2017-04-06 14:00:00,11.82
2017-04-06 14:30:00,11.85
2017-04-06 15:00:00,12.38
2017-04-06 15:30:00,12.3
2017-04-06 16:00:00,12.34
2017-04-07 09:30:00,12.79
2017-04-07 10:00:00,13.29
2017-04-07 10:30:00,12.67
2017-04-07 11:00:00,12.93
2017-04-07 11:30:00,12.97
2017-04-07 12:00:00,12.95
2017-04-07 12:30:00,13.0
2017-04-07 13:00:00,12.96
2017-04-07 13:30:00,13.01
2017-04-07 14:00:00,12.79
2017-04-07 14:30:00,12.69
2017-04-07 15:00:00,12.83
2017-04-07 15:30:00,12.9
2017-04-07 16:00:00,12.88
2017-04-10 09:30:00,13.44
2017-04-10 10:00:00,13.16
2017-04-10 10:30:00,13.2
2017-04-10 11:00:00,13.28
2017-04-10 11:30:00,13.32
2017-04-10 12:00:00,13.72
2017-04-10 12:30:00,13.9
2017-04-10 13:00:00,13.47
2017-04-10 13:30:00,13.59
2017-04-10 14:00:00,13.54
2017-04-10 14:30:00,13.77
2017-04-10 15:00:00,13.55
2017-04-10 15:30:00,13.73
2017-04-10 16:00:00,13.93
2017-04-11 09:30:00,14.34
2017-04-11 10:00:00,15.06
2017-04-11 10:30:00,15.19
2017-04-11 11:00:00,15.74
2017-04-11 11:30:00,15.74
2017-04-11 12:00:00,15.51
2017-04-11 12:30:00,15.18
2017-04-11 13:00:00,15.12
2017-04-11 13:30:00,14.94
2017-04-11 14:00:00,15.15
2017-04-11 14:30:00,15.1
2017-04-11 15:00:00,15.01
2017-04-11 15:30:00,15.13
2017-04-11 16:00:00,15.11
2017-04-12 09:30:00,15.56
2017-04-12 10:00:00,15.93
2017-04-12 10:30:00,15.57
2017-04-12 11:00:00,15.77
2017-04-12 11:30:00,15.57
2017-04-12 12:00:00,15.86
2017-04-12 12:30:00,15.81
2017-04-12 13:00:00,16.08
2017-04-12 13:30:00,15.8
2017-04-12 14:00:00,15.19
2017-04-12 14:30:00,15.29
2017-04-12 15:00:00,15.6
2017-04-12 15:30:00,15.75
2017-04-12 16:00:00,15.72
2017-04-13 09:30:00,16.04
2017-04-13 10:00:00,15.47
2017-04-13 10:30:00,15.51
2017-04-13 11:00:00,15.32
2017-04-13 11:30:00,15.06
2017-04-13 12:00:00,14.99
2017-04-13 12:30:00,15.37
2017-04-13 13:00:00,15.47
2017-04-13 13:30:00,15.73
2017-04-13 14:00:00,15.92
2017-04-13 14:30:00,15.5
2017-04-13 15:00:00,15.51
2017-04-13 15:30:00,15.88
2017-04-13 16:00:00,15.96
2017-04-17 09:30:00,15.75
2017-04-17 10:00:00,15.16
2017-04-17 10:30:00,15.39
2017-04-17 11:00:00,15.35
2017-04-17 11:30:00,15.04
2017-04-17 12:00:00,15.2
2017-04-17 12:30:00,15.09
2017-04-17 13:00:00,15.11
2017-04-17 13:30:00,14.94
2017-04-17 14:00:00,14.79
2017-04-17 14:30:00,14.79
2017-04-17 15:00:00,14.89
2017-04-17 15:30:00,14.7
2017-04-17 16:00:00,14.63
2017-04-18 09:30:00,15.12
2017-04-18 10:00:00,14.56
2017-04-18 10:30:00,15.09
2017-04-18 11:00:00,15.04
2017-04-18 11:30:00,14.84
2017-04-18 12:00:00,15.38
2017-04-18 12:30:00,15.2
2017-04-18 13:00:00,14.99
2017-04-18 13:30:00,14.82
2017-04-18 14:00:00,14.58
2017-04-18 14:30:00,14.47
2017-04-18 15:00:00,14.46
2017-04-18 15:30:00,14.52
2017-04-18 16:00:00,14.34
2017-04-19 09:30:00,14.35
2017-04-19 10:00:00,13.77
2017-04-19 10:30:00,13.48
2017-04-19 11:00:00,13.67
2017-04-19 11:30:00,13.59
2017-04-19 12:00:00,13.64
2017-04-19 12:30:00,13.97
2017-04-19 13:00:00,13.93
2017-04-19 13:30:00,14.13
2017-04-19 14:00:00,14.17
2017-04-19 14:30:00,14.42
2017-04-19 15:00:00,14.6
2017-04-19 15:30:00,14.8
2017-04-19 16:00:00,14.95
2017-04-20 09:30:00,14.39
2017-04-20 10:00:00,14.46
2017-04-20 10:30:00,14.5
2017-04-20 11:00:00,14.67
2017-04-20 11:30:00,14.66
2017-04-20 12:00:00,14.5
2017-04-20 12:30:00,14.49
2017-04-20 13:00:00,14.36
2017-04-20 13:30:00,14.26
2017-04-20 14:00:00,14.14
2017-04-20 14:30:00,14.08
2017-04-20 15:00:00,13.98
2017-04-20 15:30:00,14.15
2017-04-20 16:00:00,14.07
2017-04-21 09:30:00,14.1
2017-04-21 10:00:00,14.02
2017-04-21 10:30:00,14.45
2017-04-21 11:00:00,14.75
2017-04-21 11:30:00,14.93
2017-04-21 12:00:00,14.61
2017-04-21 12:30:00,14.98
2017-04-21 13:00:00,14.99
2017-04-21 13:30:00,15.14
2017-04-21 14:00:00,15.01
2017-04-21 14:30:00,14.94
2017-04-21 15:00:00,14.7
2017-04-21 15:30:00,14.77
2017-04-21 16:00:00,14.66
2017-04-24 09:30:00,11.54
2017-04-24 10:00:00,11.97
2017-04-24 10:30:00,11.6
2017-04-24 11:00:00,11.41
2017-04-24 11:30:00,11.4
2017-04-24 12:00:00,11.27
2017-04-24 12:30:00,11.23
2017-04-24 13:00:00,11.27
2017-04-24 13:30:00,11.13
2017-04-24 14:00:00,11.12
2017-04-24 14:30:00,11.07
2017-04-24 15:00:00,11.06
2017-04-24 15:30:00,11.07
2017-04-24 16:00:00,10.89
2017-04-25 09:30:00,10.44
2017-04-25 10:00:00,10.83
2017-04-25 10:30:00,10.55
2017-04-25 11:00:00,10.68
2017-04-25 11:30:00,10.68
2017-04-25 12:00:00,10.41
2017-04-25 12:30:00,10.42
2017-04-25 13:00:00,10.58
2017-04-25 13:30:00,10.56
2017-04-25 14:00:00,10.61
2017-04-25 14:30:00,10.77
2017-04-25 15:00:00,10.93
2017-04-25 15:30:00,10.81
2017-04-25 16:00:00,10.67
2017-04-26 09:30:00,10.61
2017-04-26 10:00:00,10.77
2017-04-26 10:30:00,10.72
2017-04-26 11:00:00,10.62
2017-04-26 11:30:00,10.67
2017-04-26 12:00:00,10.83
2017-04-26 12:30:00,10.71
2017-04-26 13:00:00,10.63
2017-04-26 13:30:00,10.77
2017-04-26 14:00:00,10.72
2017-04-26 14:30:00,10.56
2017-04-26 15:00:00,10.5
2017-04-26 15:30:00,10.43
2017-04-26 16:00:00,10.73
2017-04-27 09:30:00,10.66
2017-04-27 10:00:00,10.56
2017-04-27 10:30:00,10.75
2017-04-27 11:00:00,10.82
2017-04-27 11:30:00,10.75
2017-04-27 12:00:00,10.98
2017-04-27 12:30:00,10.82
2017-04-27 13:00:00,10.56
2017-04-27 13:30:00,10.62
2017-04-27 14:00:00,10.65
2017-04-27 14:30:00,10.6
2017-04-27 15:00:00,10.52
2017-04-27 15:30:00,10.6
2017-04-27 16:00:00,10.39
2017-04-28 09:30:00,10.36
2017-04-28 10:00:00,10.44
2017-04-28 10:30:00,10.67
2017-04-28 11:00:00,10.77
2017-04-28 11:30:00,10.81
2017-04-28 12:00:00,11.14
2017-04-28 12:30:00,10.88
2017-04-28 13:00:00,10.96
2017-04-28 13:30:00,10.95
2017-04-28 14:00:00,11.1
2017-04-28 14:30:00,11.06
2017-04-28 15:00:00,11.01
2017-04-28 15:30:00,11.02
2017-04-28 16:00:00,10.81
2017-05-01 09:30:00,11.0
2017-05-01 10:00:00,10.78
2017-05-01 10:30:00,10.73
2017-05-01 11:00:00,10.54
2017-05-01 11:30:00,10.6
2017-05-01 12:00:00,10.45
2017-05-01 12:30:00,10.46
2017-05-01 13:00:00,10.57
2017-05-01 13:30:00,10.31
2017-05-01 14:00:00,10.01
2017-05-01 14:30:00,10.13
2017-05-01 15:00:00,10.23
2017-05-01 15:30:00,10.24
2017-05-01 16:00:00,10.12
2017-05-02 09:30:00,10.19
2017-05-02 10:00:00,10.29
2017-05-02 10:30:00,10.2
2017-05-02 11:00:00,10.23
2017-05-02 11:30:00,10.33
2017-05-02 12:00:00,10.3
2017-05-02 12:30:00,10.29
2017-05-02 13:00:00,10.33
2017-05-02 13:30:00,10.38
2017-05-02 14:00:00,10.42
2017-05-02 14:30:00,10.31
2017-05-02 15:00:00,10.43
2017-05-02 15:30:00,10.44
2017-05-02 16:00:00,10.47
2017-05-03 09:30:00,10.73
2017-05-03 10:00:00,10.77
2017-05-03 10:30:00,10.81
2017-05-03 11:00:00,11.12
2017-05-03 11:30:00,10.98
2017-05-03 12:00:00,10.86
2017-05-03 12:30:00,10.86
2017-05-03 13:00:00,10.88
2017-05-03 13:30:00,11.04
2017-05-03 14:00:00,10.4
2017-05-03 14:30:00,10.83
2017-05-03 15:00:00,10.67
2017-05-03 15:30:00,10.72
2017-05-03 16:00:00,10.66
2017-05-04 09:30:00,10.55
2017-05-04 10:00:00,10.79
2017-05-04 10:30:00,10.58
2017-05-04 11:00:00,10.7
2017-05-04 11:30:00,10.78
2017-05-04 12:00:00,10.86
2017-05-04 12:30:00,11.01
2017-05-04 13:00:00,10.69
2017-05-04 13:30:00,10.72
2017-05-04 14:00:00,10.68
2017-05-04 14:30:00,10.45
2017-05-04 15:00:00,10.48
2017-05-04 15:30:00,10.49
2017-05-04 16:00:00,10.37
2017-05-05 09:30:00,10.2
2017-05-05 10:00:00,10.23
2017-05-05 10:30:00,10.2
2017-05-05 11:00:00,10.2
2017-05-05 11:30:00,10.26
2017-05-05 12:00:00,10.15
2017-05-05 12:30:00,10.5
2017-05-05 13:00:00,10.61
2017-05-05 13:30:00,10.65
2017-05-05 14:00:00,10.52
2017-05-05 14:30:00,10.65
2017-05-05 15:00:00,10.79
2017-05-05 15:30:00,10.73
2017-05-05 16:00:00,10.73
2017-05-08 09:30:00,10.41
2017-05-08 10:00:00,10.16
2017-05-08 10:30:00,10.07
2017-05-08 11:00:00,10.02
2017-05-08 11:30:00,9.99
2017-05-08 12:00:00,9.81
2017-05-08 12:30:00,9.91
2017-05-08 13:00:00,9.82
2017-05-08 13:30:00,9.78
2017-05-08 14:00:00,9.75
2017-05-08 14:30:00,9.75
2017-05-08 15:00:00,9.73
2017-05-08 15:30:00,9.71
2017-05-08 16:00:00,9.72
2017-05-09 09:30:00,9.61
2017-05-09 10:00:00,9.75
2017-05-09 10:30:00,9.84
2017-05-09 11:00:00,9.93
2017-05-09 11:30:00,9.85
2017-05-09 12:00:00,9.69
2017-05-09 12:30:00,9.77
2017-05-09 13:00:00,9.87
2017-05-09 13:30:00,9.98
2017-05-09 14:00:00,9.81
2017-05-09 14:30:00,9.88
2017-05-09 15:00:00,9.82
2017-05-09 15:30:00,9.84
2017-05-09 16:00:00,9.94
2017-05-10 09:30:00,10.05
2017-05-10 10:00:00,9.69
2017-05-10 10:30:00,9.81
2017-05-10 11:00:00,9.8
2017-05-10 11:30:00,9.79
2017-05-10 12:00:00,9.93
2017-05-10 12:30:00,9.92
2017-05-10 13:00:00,9.92
2017-05-10 13:30:00,10.0
2017-05-10 14:00:00,9.99
2017-05-10 14:30:00,9.98
2017-05-10 15:00:00,9.98
2017-05-10 15:30:00,10.0
2017-05-10 16:00:00,9.99
2017-05-11 09:30:00,10.48
2017-05-11 10:00:00,10.96
2017-05-11 10:30:00,11.09
2017-05-11 11:00:00,11.0
2017-05-11 11:30:00,10.84
2017-05-11 12:00:00,10.91
2017-05-11 12:30:00,10.8
2017-05-11 13:00:00,10.71
2017-05-11 13:30:00,10.73
2017-05-11 14:00:00,10.56
2017-05-11 14:30:00,10.41
2017-05-11 15:00:00,10.55
2017-05-11 15:30:00,10.61
2017-05-11 16:00:00,10.58
2017-05-12 09:30:00,10.54
2017-05-12 10:00:00,10.56
2017-05-12 10:30:00,10.7
2017-05-12 11:00:00,10.66
2017-05-12 11:30:00,10.71
2017-05-12 12:00:00,10.73
2017-05-12 12:30:00,10.75
2017-05-12 13:00:00,10.74
2017-05-12 13:30:00,10.7
2017-05-12 14:00:00,10.67
2017-05-12 14:30:00,10.59
2017-05-12 15:00:00,10.54
2017-05-12 15:30:00,10.49
2017-05-12 16:00:00,10.37
2017-05-15 09:30:00,10.71
2017-05-15 10:00:00,10.61
2017-05-15 10:30:00,10.52
2017-05-15 11:00:00,10.48
2017-05-15 11:30:00,10.46
2017-05-15 12:00:00,10.51
2017-05-15 12:30:00,10.5
2017-05-15 13:00:00,10.52
2017-05-15 13:30:00,10.45
2017-05-15 14:00:00,10.42
2017-05-15 14:30:00,10.54
2017-05-15 15:00:00,10.46
2017-05-15 15:30:00,10.4
2017-05-15 16:00:00,10.29
2017-05-16 09:30:00,10.3
2017-05-16 10:00:00,10.22
2017-05-16 10:30:00,10.4
2017-05-16 11:00:00,10.47
2017-05-16 11:30:00,10.4
2017-05-16 12:00:00,10.35
2017-05-16 12:30:00,10.29
2017-05-16 13:00:00,10.27
2017-05-16 13:30:00,10.42
2017-05-16 14:00:00,10.47
2017-05-16 14:30:00,10.64
2017-05-16 15:00:00,10.65
2017-05-16 15:30:00,10.54
2017-05-16 16:00:00,10.56
2017-05-17 09:30:00,12.69
2017-05-17 10:00:00,12.73
2017-05-17 10:30:00,12.94
2017-05-17 11:00:00,13.53
2017-05-17 11:30:00,13.14
2017-05-17 12:00:00,13.0
2017-05-17 12:30:00,13.46
2017-05-17 13:00:00,13.39
2017-05-17 13:30:00,13.49
2017-05-17 14:00:00,13.66
2017-05-17 14:30:00,14.15
2017-05-17 15:00:00,14.09
2017-05-17 15:30:00,14.26
2017-05-17 16:00:00,15.43
2017-05-18 09:30:00,15.66
2017-05-18 10:00:00,15.03
2017-05-18 10:30:00,14.34
2017-05-18 11:00:00,14.47
2017-05-18 11:30:00,14.26
2017-05-18 12:00:00,14.85
2017-05-18 12:30:00,14.9
2017-05-18 13:00:00,15.09
2017-05-18 13:30:00,15.53
2017-05-18 14:00:00,15.14
2017-05-18 14:30:00,14.65
2017-05-18 15:00:00,14.56
2017-05-18 15:30:00,14.58
2017-05-18 16:00:00,14.66
2017-05-19 09:30:00,13.29
2017-05-19 10:00:00,12.38
2017-05-19 10:30:00,12.11
2017-05-19 11:00:00,11.81
2017-05-19 11:30:00,12.05
2017-05-19 12:00:00,11.98
2017-05-19 12:30:00,12.07
2017-05-19 13:00:00,12.39
2017-05-19 13:30:00,12.17
2017-05-19 14:00:00,12.25
2017-05-19 14:30:00,12.11
2017-05-19 15:00:00,12.1
2017-05-19 15:30:00,12.6
2017-05-19 16:00:00,12.32
2017-05-22 09:30:00,12.09
2017-05-22 10:00:00,11.37
2017-05-22 10:30:00,11.48
2017-05-22 11:00:00,11.59
2017-05-22 11:30:00,11.45
2017-05-22 12:00:00,11.44
2017-05-22 12:30:00,11.35
2017-05-22 13:00:00,11.39
2017-05-22 13:30:00,11.17
2017-05-22 14:00:00,11.2
2017-05-22 14:30:00,11.15
2017-05-22 15:00:00,11.08
2017-05-22 15:30:00,10.98
2017-05-22 16:00:00,11.04
2017-05-23 09:30:00,10.7
2017-05-23 10:00:00,10.78
2017-05-23 10:30:00,10.7
2017-05-23 11:00:00,10.71
2017-05-23 11:30:00,10.66
2017-05-23 12:00:00,10.71
2017-05-23 12:30:00,10.79
2017-05-23 13:00:00,10.86
2017-05-23 13:30:00,10.79
2017-05-23 14:00:00,10.85
2017-05-23 14:30:00,10.87
2017-05-23 15:00:00,10.74
2017-05-23 15:30:00,10.85
2017-05-23 16:00:00,10.74
2017-05-24 09:30:00,10.65
2017-05-24 10:00:00,10.73
2017-05-24 10:30:00,10.23
2017-05-24 11:00:00,10.56
2017-05-24 11:30:00,10.52
2017-05-24 12:00:00,10.58
2017-05-24 12:30:00,10.49
2017-05-24 13:00:00,10.46
2017-05-24 13:30:00,10.43
2017-05-24 14:00:00,10.35
2017-05-24 14:30:00,10.08
2017-05-24 15:00:00,10.13
2017-05-24 15:30:00,10.11
2017-05-24 16:00:00,9.95
2017-05-25 09:30:00,9.96
2017-05-25 10:00:00,10.07
2017-05-25 10:30:00,9.87
2017-05-25 11:00:00,9.99
2017-05-25 11:30:00,10.07
2017-05-25 12:00:00,10.1
2017-05-25 12:30:00,10.02
2017-05-25 13:00:00,10.0
2017-05-25 13:30:00,10.01
2017-05-25 14:00:00,9.94
2017-05-25 14:30:00,9.91
2017-05-25 15:00:00,9.89
2017-05-25 15:30:00,9.9
2017-05-25 16:00:00,10.14
2017-05-26 09:30:00,10.31
2017-05-26 10:00:00,10.01
2017-05-26 10:30:00,9.84
2017-05-26 11:00:00,9.91
2017-05-26 11:30:00,9.83
2017-05-26 12:00:00,9.97
2017-05-26 12:30:00,9.87
2017-05-26 13:00:00,9.77
2017-05-26 13:30:00,9.72
2017-05-26 14:00:00,9.7
2017-05-26 14:30:00,9.8
2017-05-26 15:00:00,9.82
2017-05-26 15:30:00,9.75
2017-05-26 16:00:00,9.77
2017-05-30 09:30:00,10.67
2017-05-30 10:00:00,10.36
2017-05-30 10:30:00,10.6
2017-05-30 11:00:00,10.5
2017-05-30 11:30:00,10.44
2017-05-30 12:00:00,10.43
2017-05-30 12:30:00,10.27
2017-05-30 13:00:00,10.31
2017-05-30 13:30:00,10.32
2017-05-30 14:00:00,10.24
2017-05-30 14:30:00,10.24
2017-05-30 15:00:00,10.2
2017-05-30 15:30:00,10.29
2017-05-30 16:00:00,10.3
2017-05-31 09:30:00,10.07
2017-05-31 10:00:00,10.84
2017-05-31 10:30:00,10.96
2017-05-31 11:00:00,10.59
2017-05-31 11:30:00,10.88
2017-05-31 12:00:00,10.76
2017-05-31 12:30:00,10.76
2017-05-31 13:00:00,10.79
2017-05-31 13:30:00,10.94
2017-05-31 14:00:00,11.15
2017-05-31 14:30:00,10.99
2017-05-31 15:00:00,11.01
2017-05-31 15:30:00,10.83
2017-05-31 16:00:00,10.66
2017-06-01 10:00:00,10.37
2017-06-01 10:30:00,10.34
2017-06-01 11:00:00,10.45
2017-06-01 11:30:00,10.34
2017-06-01 12:00:00,10.23
2017-06-01 12:30:00,10.24
2017-06-01 13:00:00,10.27
2017-06-01 13:30:00,10.17
2017-06-01 14:00:00,10.13
2017-06-01 14:30:00,10.16
2017-06-01 15:00:00,10.12
2017-06-01 15:30:00,10.13
2017-06-01 16:00:00,9.86
2017-06-05 09:30:00,10.12
2017-06-05 10:00:00,9.99
2017-06-05 10:30:00,9.94
2017-06-05 11:00:00,9.82
2017-06-05 11:30:00,9.83
2017-06-05 12:00:00,9.71
2017-06-05 12:30:00,9.71
2017-06-05 13:00:00,9.69
2017-06-05 13:30:00,9.64
2017-06-05 14:00:00,9.68
2017-06-05 14:30:00,9.65
2017-06-05 15:00:00,9.73
2017-06-05 15:30:00,9.74
2017-06-05 16:00:00,9.9
2017-06-06 09:30:00,10.52
2017-06-06 10:00:00,10.15
2017-06-06 10:30:00,10.3
2017-06-06 11:00:00,10.41
2017-06-06 11:30:00,10.47
2017-06-06 12:00:00,10.5
2017-06-06 12:30:00,10.52
2017-06-06 13:00:00,10.47
2017-06-06 13:30:00,10.55
2017-06-06 14:00:00,10.52
2017-06-06 14:30:00,10.41
2017-06-06 15:00:00,10.32
2017-06-06 15:30:00,10.61
2017-06-06 16:00:00,10.57
2017-06-07 09:30:00,10.33
2017-06-07 10:00:00,10.22
2017-06-07 10:30:00,10.26
2017-06-07 11:00:00,10.41
2017-06-07 11:30:00,10.5
2017-06-07 12:00:00,10.5
2017-06-07 12:30:00,10.6
2017-06-07 13:00:00,10.79
2017-06-07 13:30:00,10.65
2017-06-07 14:00:00,10.5
2017-06-07 14:30:00,10.51
2017-06-07 15:00:00,10.41
2017-06-07 15:30:00,10.3
2017-06-07 16:00:00,10.35
2017-06-08 09:30:00,10.4
2017-06-08 10:00:00,10.3
2017-06-08 10:30:00,10.37
2017-06-08 11:00:00,10.13
2017-06-08 11:30:00,10.04
2017-06-08 12:00:00,9.99
2017-06-08 12:30:00,9.88
2017-06-08 13:00:00,9.92
2017-06-08 13:30:00,10.11
2017-06-08 14:00:00,9.97
2017-06-08 14:30:00,10.25
2017-06-08 15:00:00,10.37
2017-06-08 15:30:00,10.2
2017-06-08 16:00:00,10.09
2017-06-09 09:30:00,10.01
2017-06-09 10:00:00,9.59
2017-06-09 10:30:00,9.41
2017-06-09 11:00:00,9.49
2017-06-09 11:30:00,9.45
2017-06-09 12:00:00,9.58
2017-06-09 12:30:00,9.73
2017-06-09 13:00:00,9.73
2017-06-09 13:30:00,9.97
2017-06-09 14:00:00,10.73
2017-06-09 14:30:00,10.74
2017-06-09 15:00:00,11.63
2017-06-09 15:30:00,10.95
2017-06-09 16:00:00,10.73
2017-06-12 09:30:00,11.6
2017-06-12 10:00:00,12.2
2017-06-12 10:30:00,11.98
2017-06-12 11:00:00,11.83
2017-06-12 11:30:00,11.74
2017-06-12 12:00:00,11.81
2017-06-12 12:30:00,11.98
2017-06-12 13:00:00,12.12
2017-06-12 13:30:00,11.85
2017-06-12 14:00:00,12.12
2017-06-12 14:30:00,11.91
2017-06-12 15:00:00,11.65
2017-06-12 15:30:00,11.69
2017-06-12 16:00:00,11.42
2017-06-13 09:30:00,10.84
2017-06-13 10:00:00,10.68
2017-06-13 10:30:00,10.6
2017-06-13 11:00:00,10.91
2017-06-13 11:30:00,10.6
2017-06-13 12:00:00,10.59
2017-06-13 12:30:00,10.59
2017-06-13 13:00:00,10.39
2017-06-13 13:30:00,10.45
2017-06-13 14:00:00,10.53
2017-06-13 14:30:00,10.48
2017-06-13 15:00:00,10.46
2017-06-13 15:30:00,10.28
2017-06-13 16:00:00,10.48
2017-06-14 09:30:00,10.41
2017-06-14 10:00:00,10.42
2017-06-14 10:30:00,10.58
2017-06-14 11:00:00,10.7
2017-06-14 11:30:00,10.63
2017-06-14 12:00:00,10.71
2017-06-14 12:30:00,10.78
2017-06-14 13:00:00,10.69
2017-06-14 13:30:00,10.78
2017-06-14 14:00:00,11.0
2017-06-14 14:30:00,10.5
2017-06-14 15:00:00,10.92
2017-06-14 15:30:00,10.83
2017-06-14 16:00:00,10.54
2017-06-15 09:30:00,11.47
2017-06-15 10:00:00,11.23
2017-06-15 10:30:00,11.66
2017-06-15 11:00:00,11.45
2017-06-15 11:30:00,11.03
2017-06-15 12:00:00,11.24
2017-06-15 12:30:00,11.38
2017-06-15 13:00:00,11.13
2017-06-15 13:30:00,11.33
2017-06-15 14:00:00,11.36
2017-06-15 14:30:00,11.09
2017-06-15 15:00:00,10.99
2017-06-15 15:30:00,10.84
2017-06-15 16:00:00,11.03
2017-06-16 09:30:00,10.62
2017-06-16 10:00:00,11.08
2017-06-16 10:30:00,11.16
2017-06-16 11:00:00,11.23
2017-06-16 11:30:00,11.12
2017-06-16 12:00:00,10.68
2017-06-16 12:30:00,10.64
2017-06-16 13:00:00,10.71
2017-06-16 13:30:00,10.82
2017-06-16 14:00:00,10.76
2017-06-16 14:30:00,10.68
2017-06-16 15:00:00,10.64
2017-06-16 15:30:00,10.71
2017-06-16 16:00:00,10.29
2017-06-19 09:30:00,10.46
2017-06-19 10:00:00,10.21
2017-06-19 10:30:00,10.21
2017-06-19 11:00:00,10.34
2017-06-19 11:30:00,10.52
2017-06-19 12:00:00,10.32
2017-06-19 12:30:00,10.21
2017-06-19 13:00:00,10.22
2017-06-19 13:30:00,10.2
2017-06-19 14:00:00,10.31
2017-06-19 14:30:00,10.45
2017-06-19 15:00:00,10.59
2017-06-19 15:30:00,10.3
2017-06-19 16:00:00,10.28
2017-06-20 09:30:00,10.5
2017-06-20 10:00:00,10.68
2017-06-20 10:30:00,10.59
2017-06-20 11:00:00,10.51
2017-06-20 11:30:00,10.7
2017-06-20 12:00:00,10.8
2017-06-20 12:30:00,11.1
2017-06-20 13:00:00,10.67
2017-06-20 13:30:00,10.53
2017-06-20 14:00:00,10.45
2017-06-20 14:30:00,10.57
2017-06-20 15:00:00,10.67
2017-06-20 15:30:00,10.68
2017-06-20 16:00:00,11.01
2017-06-21 09:30:00,11.1
2017-06-21 10:00:00,10.78
2017-06-21 10:30:00,10.84
2017-06-21 11:00:00,10.63
2017-06-21 11:30:00,10.9
2017-06-21 12:00:00,10.71
2017-06-21 12:30:00,10.68
2017-06-21 13:00:00,10.93
2017-06-21 13:30:00,10.96
2017-06-21 14:00:00,11.1
2017-06-21 14:30:00,11.09
2017-06-21 15:00:00,10.9
2017-06-21 15:30:00,10.82
2017-06-21 16:00:00,10.8
2017-06-22 09:30:00,10.84
2017-06-22 10:00:00,10.85
2017-06-22 10:30:00,10.89
2017-06-22 11:00:00,10.69
2017-06-22 11:30:00,10.5
2017-06-22 12:00:00,10.54
2017-06-22 12:30:00,10.42
2017-06-22 13:00:00,10.42
